room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
17679470,120386881,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2.5,404,0,NA,2018-02-09T01:51:06Z,-34.631603,-58.460476,1,0101000020E6100000E44BA8E0F03A4DC01A87FA5DD85041C0,NA,NA,Habitacion compartida en Flores.,Dorm,ARS,nightly
20811940,126414023,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",3,5,1,1,1,363,0,NA,2018-02-09T00:46:37Z,-34.580959,-58.438541,1,0101000020E6100000427A8A1C22384DC08FA850DD5C4A41C0,NA,NA,Great Vibe N Palermo Hollywood,Apartment,ARS,nightly
16907302,112852550,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,1,1,3,384,0,NA,2018-02-09T00:46:37Z,-34.579092,-58.436713,1,0101000020E6100000785E2A36E6374DC008B0C8AF1F4A41C0,NA,NA,Habitación Individual - Casa Compartida #2 Palermo,Guesthouse,ARS,nightly
16643256,109981065,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",10,5,1,1,2,525,0,NA,2018-02-09T00:46:37Z,-34.57312,-58.437426,1,0101000020E6100000C6353E93FD374DC07E5704FF5B4941C0,NA,NA,Habitación con baño privado en Palermo / Belgrano,Apartment,ARS,nightly
19757725,70996163,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",12,5,1,1,1,485,0,NA,2018-02-09T00:46:37Z,-34.572372,-58.436911,1,0101000020E61000009F211CB3EC374DC0B492567C434941C0,NA,NA,Cuarto privado cómodo y luminoso en Palermo,Guest suite,ARS,nightly
7370269,22819885,Entire home/apt,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",0,NA,2,1,0.5,182,0,NA,2018-02-09T03:35:08Z,-34.609372,-58.376557,1,0101000020E6100000390A100533304DC08F8CD5E6FF4D41C0,NA,NA,estudio microcentro,Apartment,ARS,nightly
5402171,28003078,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,1,1,1,505,0,NA,2018-02-09T00:46:37Z,-34.581485,-58.436874,1,0101000020E6100000823CBB7CEB374DC0AA0EB9196E4A41C0,NA,NA,El Salvador,House,ARS,nightly
21081977,16019422,Private room,NA,NA,NA,"Colegiales, Buenos Aires, Argentina",5,5,2,1,1,464,0,NA,2018-02-09T00:46:37Z,-34.574956,-58.443957,1,0101000020E610000046EA3D95D3384DC0CA518028984941C0,NA,NA,Spacious and sunny bedroom.,Apartment,ARS,nightly
16558134,109036658,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",25,5,1,1,1,363,0,NA,2018-02-09T01:35:02Z,-34.628615,-58.361342,1,0101000020E6100000EB556474402E4DC03563D174765041C0,NA,NA,Habitación privada en La boca,Apartment,ARS,nightly
22341790,2013782,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",0,NA,2,1,1,464,0,NA,2018-02-09T00:46:37Z,-34.576043,-58.437808,1,0101000020E6100000ADF6B0170A384DC07C0BEBC6BB4941C0,NA,NA,Cozy and comfortable room in Palermo,Apartment,ARS,nightly
20605590,42307342,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",9,4.5,2,1,1,464,0,NA,2018-02-09T00:46:37Z,-34.579798,-58.438655,1,0101000020E61000000A9DD7D825384DC0A22424D2364A41C0,NA,NA,Habitación en Palermo Hollywood.,House,ARS,nightly
19385639,62831447,Private room,NA,NA,NA,"Colegiales, Buenos Aires, Argentina",2,NA,1,1,1,505,0,NA,2018-02-09T00:46:37Z,-34.576998,-58.444998,1,0101000020E61000008864C8B1F5384DC0C0ED0912DB4941C0,NA,NA,Cuarto Luminoso/Baño propio,Guest suite,ARS,nightly
12931736,70996163,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",7,5,1,1,1,384,0,NA,2018-02-09T00:46:37Z,-34.573504,-58.438772,1,0101000020E610000044334FAE29384DC006103E94684941C0,NA,NA,Habitación cómoda y luminosa,Apartment,ARS,nightly
11549471,60965901,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,1,1,0,505,0,NA,2018-02-09T00:46:37Z,-34.582017,-58.435354,1,0101000020E610000065170CAEB9374DC0A75B76887F4A41C0,NA,NA,Quiet room in Palermo Hollywood,House,ARS,nightly
21948923,23846997,Private room,NA,NA,NA,"Colegiales, Buenos Aires, Argentina",1,NA,1,1,1,363,0,NA,2018-02-09T00:46:37Z,-34.580745,-58.444916,1,0101000020E6100000CBBBEA01F3384DC0632827DA554A41C0,NA,NA,Habitacion Privada II / Corazon de Palermo,House,ARS,nightly
13865546,2653289,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,4,1,2,363,0,NA,2018-02-09T01:35:02Z,-34.628871,-58.3707,1,0101000020E61000004850FC18732F4DC08F334DD87E5041C0,NA,NA,Amplia habitación en San Telmo,House,ARS,nightly
7034567,15543630,Entire home/apt,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",0,NA,2,1,1,162,0,NA,2018-02-09T03:35:08Z,-34.567098,-58.45787,1,0101000020E6100000E6E8F17B9B3A4DC042D0D1AA964841C0,NA,NA,¡Encantador Departamento!,Apartment,ARS,nightly
22690131,24475454,Private room,NA,NA,NA,"La Boca, Buenos Aires, Argentina",0,NA,2,1,1,323,0,NA,2018-02-09T01:35:02Z,-34.637332,-58.362627,1,0101000020E6100000C4D2C08F6A2E4DC0DE585018945141C0,NA,NA,HABITACION PRIVADA PARA 2,Apartment,ARS,nightly
8523182,2653289,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2,505,0,NA,2018-02-09T01:35:02Z,-34.629826,-58.370769,1,0101000020E610000071AFCC5B752F4DC0D3156C239E5041C0,NA,NA,Habitación privada en San Telmo,House,ARS,nightly
22878341,160220526,Private room,NA,NA,NA,"Chacarita, Buenos Aires, Argentina",0,NA,2,0,1,404,0,NA,2018-02-09T00:58:51Z,-34.582506,-58.447971,1,0101000020E610000039471D1D57394DC0A5DC7D8E8F4A41C0,NA,NA,Habitacion Privada III/ Corazon de Palermo,House,ARS,nightly
5940818,30594122,Private room,NA,NA,NA,"Barracas, Buenos Aires, Argentina",10,5,2,1,1.5,505,0,NA,2018-02-09T01:35:02Z,-34.627286,-58.371744,1,0101000020E6100000FB3DB14E952F4DC08C9E5BE84A5041C0,NA,NA,Charming room in the heart of Buenos Aires!,House,ARS,nightly
11386689,4732616,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,NA,1,1,1,404,0,NA,2018-02-09T01:31:20Z,-34.621178,-58.375249,1,0101000020E6100000A86DC32808304DC0527FBDC2824F41C0,NA,NA,Little Room in San Telmo´s Heart,Apartment,ARS,nightly
13346503,6176808,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,2,1,1,323,0,NA,2018-02-09T01:31:20Z,-34.618871,-58.375453,1,0101000020E6100000B1170AD80E304DC0AEB8382A374F41C0,NA,NA,Big room in beautiful colonial house in San Telmo,Apartment,ARS,nightly
9514155,49296415,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,404,0,NA,2018-02-09T01:31:20Z,-34.619494,-58.376644,1,0101000020E6100000081EDFDE35304DC0BC0853944B4F41C0,NA,NA,Private room in San Telmo.-,Apartment,ARS,nightly
14312852,87494725,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2,525,0,NA,2018-02-09T01:35:02Z,-34.637484,-58.363759,1,0101000020E61000001650A8A78F2E4DC094DC6113995141C0,NA,NA,LA BOCA DEL CIELO casa hippie,House,ARS,nightly
22061916,161146104,Entire home/apt,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",9,5,4,2,1,202,0,NA,2018-02-09T03:35:16Z,-34.616627,-58.390957,1,0101000020E6100000369204E10A324DC0516A2FA2ED4E41C0,NA,NA,¡Departamento entero a 600 mts de Plaza Congreso!,Apartment,ARS,nightly
11271592,13344702,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,343,0,NA,2018-02-09T00:55:37Z,-34.591748,-58.43667,1,0101000020E6100000799274CDE4374DC099BC0166BE4B41C0,NA,NA,Spacious room Palermo Villa Crespo,House,ARS,nightly
19236983,93041382,Private room,NA,NA,NA,"Buenos Aires, CABA, Argentina",0,NA,1,1,2,404,0,NA,2018-02-09T00:55:37Z,-34.588554,-58.436481,1,0101000020E6100000A629029CDE374DC00AF7CABC554B41C0,NA,NA,"Charming studio dept in Palermo, BA",House,ARS,nightly
22349526,112852550,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",1,NA,3,3,3,424,0,NA,2018-02-09T00:46:41Z,-34.581215,-58.436327,1,0101000020E61000004FAE2990D9374DC0EA78CC40654A41C0,NA,NA,Habitación individual en Casa Compartida - Palermo,House,ARS,nightly
10995835,57055909,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",31,5,2,1,1,464,0,NA,2018-02-09T00:46:41Z,-34.58179,-58.436041,1,0101000020E61000008A5B0531D0374DC0E6913F18784A41C0,NA,NA,"Bella casa en Palermo, Habitación privada!",House,ARS,nightly
9725805,50194856,Private room,NA,NA,NA,"Buenos Aires, CABA, Argentina",20,4.5,2,1,2,343,0,NA,2018-02-09T01:35:13Z,-34.634453,-58.375052,1,0101000020E6100000522635B401304DC0AFEC82C1355141C0,NA,NA,Habitación cómoda y luminosa,Apartment,ARS,nightly
22897849,167076593,Entire home/apt,NA,NA,NA,"Flores, Buenos Aires, Argentina",0,NA,1,1,1,202,0,NA,2018-02-09T03:35:16Z,-34.628857000000004,-58.454289,1,0101000020E61000005EF75624263A4DC02B6EDC627E5041C0,NA,NA,Dpto Tatiana,Apartment,ARS,nightly
21499884,156101876,Entire home/apt,NA,NA,NA,"Avellaneda, Buenos Aires, Argentina",2,NA,2,1,1,202,0,NA,2018-02-09T03:35:16Z,-34.659895,-58.366821,1,0101000020E6100000363E93FDF32E4DC09FE57970775441C0,NA,NA,HAB. PRIVADA. Avellaneda a 3 cuadras de CABA.,Apartment,ARS,nightly
8228073,2653289,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,3,1,2,363,0,NA,2018-02-09T01:35:13Z,-34.629455,-58.372352,1,0101000020E6100000D34CF73AA92F4DC0DFA63FFB915041C0,NA,NA,Habitación triple en San Telmo,House,ARS,nightly
20793104,149053427,Private room,NA,NA,NA,"Barracas, Buenos Aires, Argentina",1,NA,4,2,3,525,0,NA,2018-02-09T01:35:13Z,-34.63557,-58.374807,1,0101000020E6100000EBA7FFACF92F4DC0CC28965B5A5141C0,NA,NA,Barracas,House,ARS,nightly
14085414,84695674,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,4,1,1,1,323,0,NA,2018-02-09T01:35:13Z,-34.62927,-58.375256,1,0101000020E61000005BD07B6308304DC04D2D5BEB8B5041C0,NA,NA,Habitación con gran privacidad en casa de familia,House,ARS,nightly
14911467,84695674,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,323,0,NA,2018-02-09T01:35:13Z,-34.627782,-58.374874,1,0101000020E6100000730F09DFFB2F4DC03D821B295B5041C0,NA,NA,Espaciosa habitación en amplia casa de familia!,House,ARS,nightly
10684336,55194915,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,3,0,1,202,0,NA,2018-02-09T03:35:16Z,-34.584196,-58.494714,1,0101000020E6100000CA6FD1C9523F4DC01D3A3DEFC64A41C0,NA,NA,Monoambiente Amplio. Super luminoso,Apartment,ARS,nightly
2031602,10430629,Entire home/apt,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,NA,3,1,1,202,0,NA,2018-02-09T03:35:16Z,-34.60542,-58.411982,1,0101000020E6100000354580D3BB344DC0132C0E677E4D41C0,NA,NA,Department extremely well located!,Apartment,ARS,nightly
18486408,128253750,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,525,0,NA,2018-02-09T01:31:32Z,-34.618841,-58.378656,1,0101000020E61000009337C0CC77304DC04436902E364F41C0,NA,NA,Alquiler de Habitacion en San Telmo CABA,Guest suite,ARS,nightly
16389417,106595173,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",13,4.5,6,2,1,384,0,NA,2018-02-09T01:31:32Z,-34.62115,-58.382604,1,0101000020E6100000CEA8F92AF9304DC088F4DBD7814F41C0,NA,NA,Casa c/ Habitaciones Privadas. Excelente ubicación,Dorm,ARS,nightly
18776654,46968222,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",19,4.5,1,1,1,424,0,NA,2018-02-09T00:44:05Z,-34.585325,-58.438369,1,0101000020E6100000454AB3791C384DC0FE43FAEDEB4A41C0,NA,NA,Lovely single room in Palermo Hollywood,House,ARS,nightly
5060279,8877145,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",44,4.5,1,1,1,464,0,NA,2018-02-09T00:44:05Z,-34.581732,-58.439089,1,0101000020E610000045847F1134384DC0B284B531764A41C0,NA,NA,"Bright, Private Room with Single Bed",House,ARS,nightly
12607230,47317791,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,2,0,1,525,0,NA,2018-02-09T04:03:23Z,-34.58774,-58.394569,1,0101000020E6100000F981AB3C81324DC0884677103B4B41C0,NA,NA,NEW! Beautiful Sunny &amp; Quiet Studio,Apartment,ARS,nightly
9210964,47903944,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",1,NA,1,1,1,384,0,NA,2018-02-09T01:31:32Z,-34.616023,-58.378647,1,0101000020E610000040DD408177304DC0BA4A77D7D94E41C0,NA,NA,,Apartment,ARS,nightly
795812,4191868,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2,363,0,NA,2018-02-09T01:31:32Z,-34.616631,-58.380255,1,0101000020E6100000FB912232AC304DC09259BDC3ED4E41C0,NA,NA,Habitación en Piso Compartido!,Apartment,ARS,nightly
1005277,5528642,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",6,4.5,2,1,1,505,0,NA,2018-02-09T00:44:05Z,-34.576662,-58.447317,1,0101000020E6100000F0F8F6AE41394DC0486C770FD04941C0,NA,NA,"Beautiful, quiet Room, Garden View!",House,ARS,nightly
8881075,4191868,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",0,NA,5,1,2,323,0,NA,2018-02-09T01:31:32Z,-34.616522,-58.380399,1,0101000020E61000002E3718EAB0304DC0DCA16131EA4E41C0,NA,NA,Habitacion en Piso Compartido!,Apartment,ARS,nightly
9571137,8877145,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",35,5,1,1,1,464,0,NA,2018-02-09T00:44:05Z,-34.581609,-58.438321,1,0101000020E610000034130CE71A384DC09607E929724A41C0,NA,NA,Room with Single Bed and Private Bathroom,House,ARS,nightly
1374387,7408500,Private room,NA,NA,NA,"Buenos Aires, Argentina",11,5,1,1,1,404,0,NA,2018-02-09T00:44:05Z,-34.576242,-58.455812,1,0101000020E6100000EB8F300C583A4DC0734A404CC24941C0,NA,NA,"Cozy room/priv bathroom in Colegiales, Palermo.",House,ARS,nightly
22398425,77388170,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",0,NA,2,1,1,404,0,NA,2018-02-09T01:31:32Z,-34.616895,-58.378488,1,0101000020E6100000D7F6764B72304DC07008556AF64E41C0,NA,NA,La ventana de San Telmo,Apartment,ARS,nightly
5359741,82972,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,0,1,202,0,NA,2018-02-09T03:35:16Z,-34.605389,-58.403742,1,0101000020E6100000C5025FD1AD334DC0D82D02637D4D41C0,NA,NA,1 amb sarmiento y callao centro,Apartment,ARS,nightly
16987859,25333208,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",32,4.5,2,0,1,283,0,NA,2018-02-09T03:35:26Z,-34.607853,-58.411713,1,0101000020E6100000452BF702B3344DC043E38920CE4D41C0,NA,NA,Tango Apartment,Apartment,ARS,nightly
8495066,25232164,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,3,0,1,384,0,NA,2018-02-09T04:03:23Z,-34.590439,-58.39159,1,0101000020E610000067B8019F1F324DC038A45181934B41C0,NA,NA,Alquilo mi departamento,Apartment,ARS,nightly
14041796,3196121,Entire home/apt,NA,NA,NA,"Buenos Aires, CABA, Argentina",0,NA,2,1,1,525,0,NA,2018-02-09T04:03:23Z,-34.593284,-58.394502,1,0101000020E6100000721AA20A7F324DC0BA9EE8BAF04B41C0,NA,NA,Recoleta Cozy studio in the best location!,Apartment,ARS,nightly
12086713,60965901,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",9,5,1,1,0,464,0,NA,2018-02-09T00:46:49Z,-34.581264,-58.434754,1,0101000020E610000010E7E104A6374DC0CB2BD7DB664A41C0,NA,NA,Nice double room Palermo Hollywood,House,ARS,nightly
20173523,111797939,Private room,NA,NA,NA,"La Boca, Buenos Aires, Argentina",0,NA,1,0,1,363,0,NA,2018-02-09T01:35:24Z,-34.641449,-58.36398,1,0101000020E6100000F4328AE5962E4DC0A58636001B5241C0,NA,NA,Habitacion en casa de Artista en La Boca,Guest suite,ARS,nightly
22058875,161120884,Private room,NA,NA,NA,"La Boca, Buenos Aires, Argentina",0,NA,3,1,1,525,0,NA,2018-02-09T01:35:24Z,-34.643827,-58.364125,1,0101000020E6100000F853E3A59B2E4DC012A452EC685241C0,NA,NA,Alojamiento tipo Hostal en  La Boca,Guest suite,ARS,nightly
20693275,105920616,Private room,NA,NA,NA,"la boca, Buenos Aires, AR, ciudad de buenos aires, Argentina",1,NA,2,1,1,444,0,NA,2018-02-09T01:35:24Z,-34.641907,-58.367043,1,0101000020E6100000E59CD843FB2E4DC0680932022A5241C0,NA,NA,Habitación en Casa (ph) de artista,House,ARS,nightly
5034790,25990764,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,505,0,NA,2018-02-09T01:35:24Z,-34.646827,-58.370554,1,0101000020E610000074B33F506E2F4DC0BC95253ACB5241C0,NA,NA,habitacion independiente con baño ,House,ARS,nightly
18268698,53033310,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,2,1,1,505,0,NA,2018-02-09T01:28:33Z,-34.617417,-58.372402,1,0101000020E6100000857B65DEAA2F4DC04A7F2F85074F41C0,NA,NA,Hermosa habitación en el corazón de San Telmo.,Apartment,ARS,nightly
22398443,9479634,Private room,NA,NA,NA,"San Telmo, Buenos Aires, Argentina",0,NA,1,1,1,404,0,NA,2018-02-09T01:28:33Z,-34.618366,-58.375349,1,0101000020E61000000CCB9F6F0B304DC0AB7AF99D264F41C0,NA,NA,Private room in the heart of San Telmo! Beautiful!,House,ARS,nightly
23123223,171824819,Entire home/apt,NA,NA,NA,"Belgrano, Buenos Aires, Argentina",0,NA,2,1,1,303,0,NA,2018-02-09T03:35:26Z,-34.561928,-58.466209,1,0101000020E6100000E90C8CBCAC3B4DC0755AB741ED4741C0,NA,NA,AMPLIO MONOAMBIENTE ZONA BELGRANO ️,Other,ARS,nightly
4285241,3423489,Private room,NA,NA,NA,"Buenos Aires, Argentina",0,NA,1,1,2,404,0,NA,2018-02-09T01:35:24Z,-34.638333,-58.363669,1,0101000020E6100000D6C8AEB48C2E4DC0927A4FE5B45141C0,NA,NA,Habitación en ambiente de arte!,House,ARS,nightly
3282308,16588486,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",17,5,1,1,1.5,384,0,NA,2018-02-09T00:44:16Z,-34.580255,-58.4378,1,0101000020E61000002B1895D409384DC0952BBCCB454A41C0,NA,NA,Private room for rent in Palermo!!!,House,ARS,nightly
9046314,47202912,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",23,5,1,1,1.5,363,0,NA,2018-02-09T01:28:33Z,-34.618589,-58.372485,1,0101000020E610000012A0A696AD2F4DC02A55A2EC2D4F41C0,NA,NA,Private Room - Heart of San Telmo,House,ARS,nightly
16644914,31375534,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",25,5,1,1,1,525,0,NA,2018-02-09T01:28:33Z,-34.617594,-58.374066,1,0101000020E6100000D4450A65E12F4DC0581AF8510D4F41C0,NA,NA,Beautiful Little Room in Colonial House,House,ARS,nightly
22952113,170026662,Entire home/apt,NA,NA,NA,"Belgrano, Buenos Aires, Argentina",0,NA,1,1,1,303,0,NA,2018-02-09T03:35:26Z,-34.558891,-58.453774,1,0101000020E610000037E33444153A4DC0AE8383BD894741C0,NA,NA,Bright apartment to share in Belgrano,Apartment,ARS,nightly
4900642,12129598,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",61,5,1,1,1,444,0,NA,2018-02-09T00:44:16Z,-34.590391,-58.43395,1,0101000020E6100000B30C71AC8B374DC0266DAAEE914B41C0,NA,NA,Habitación privada muy tranquila,Apartment,ARS,nightly
13478486,31406846,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",10,5,2,1,1,384,0,NA,2018-02-09T01:28:33Z,-34.616338,-58.37287,1,0101000020E61000006BD44334BA2F4DC01AA4E029E44E41C0,NA,NA,Private room in beautiful San Telmo,House,ARS,nightly
13293187,75017961,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",13,5,1,1,1,404,0,NA,2018-02-09T01:28:33Z,-34.615925,-58.376689,1,0101000020E6100000A8E15B5837304DC0F7E461A1D64E41C0,NA,NA,"Cozy room w/pvt bathroom, old building, San Telmo.",Apartment,ARS,nightly
9862358,8897088,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,4.5,1,1,3,464,0,NA,2018-02-09T01:28:33Z,-34.618079,-58.375027,1,0101000020E6100000FA0E7EE200304DC015AC71361D4F41C0,NA,NA,PRIVATE ROOM AT PISO COMPARTIDO!,Loft,ARS,nightly
3227488,877715,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",19,5,2,1,1,485,0,NA,2018-02-09T01:28:33Z,-34.617762,-58.374945,1,0101000020E61000003C66A032FE2F4DC0145B41D3124F41C0,NA,NA,Private double room in San Telmo,Apartment,ARS,nightly
21867410,5683630,Entire home/apt,NA,NA,NA,"Caballito, Buenos Aires, Argentina",0,NA,2,1,1,303,0,NA,2018-02-09T03:35:26Z,-34.617263,-58.444543,1,0101000020E61000003755F7C8E6384DC0F3035779024F41C0,NA,NA,departamento en Caballito,Apartment,ARS,nightly
21436959,155407153,Entire home/apt,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",0,NA,1,1,0,303,0,NA,2018-02-09T03:35:26Z,-34.611836,-58.380254,1,0101000020E61000002B16BF29AC304DC0FA415DA4504E41C0,NA,NA,BARRIO MONSERRAT,Apartment,ARS,nightly
2149506,10970243,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",16,5,1,1,1,444,0,NA,2018-02-09T01:35:34Z,-34.634715,-58.410459,1,0101000020E6100000A8ACA6EB89344DC0ECA353573E5141C0,NA,NA,Habitación single Parque Patricios,Bed &amp; Breakfast,ARS,nightly
22398211,60106446,Entire home/apt,NA,NA,NA,"San Nicolas, Buenos Aires, Argentina",0,NA,4,1,1,242,0,NA,2018-02-09T03:35:26Z,-34.604653,-58.377153,1,0101000020E61000004D4BAC8C46304DC0D236FE44654D41C0,NA,NA,Apartamento en Edificio de Estilo,Apartment,ARS,nightly
21294645,154088094,Entire home/apt,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",4,4,2,1,1,363,0,NA,2018-02-09T04:23:05Z,-34.609068,-58.403892,1,0101000020E6100000DA8EA9BBB2334DC02385B2F0F54D41C0,NA,NA,Departamento zona Congreso,Apartment,ARS,nightly
14461695,73083759,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",25,4.5,10,4,3,262,0,NA,2018-02-09T03:35:26Z,-34.608902,-58.387183,1,0101000020E6100000994869368F314DC0083C3080F04D41C0,NA,NA,Hostel  Avenida  de Mayo,Apartment,ARS,nightly
11674288,61990054,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",46,5,2,1,1,404,0,NA,2018-02-09T01:35:34Z,-34.624286,-58.42651,1,0101000020E61000005FB532E197364DC0E2AC889AE84F41C0,NA,NA,"Apartamento en Boedo, barrio clásico Porteño!",Apartment,ARS,nightly
22227517,146516228,Entire home/apt,NA,NA,NA,"Villa Crespo, Buenos Aires, Argentina",0,NA,4,1,1,222,0,NA,2018-02-09T03:35:26Z,-34.602031,-58.440356,1,0101000020E6100000774CDD955D384DC0CE16105A0F4D41C0,NA,NA,Acogedor espacio en el corazón de Villa Crespo,Apartment,ARS,nightly
22734660,167835483,Entire home/apt,NA,NA,NA,"Belgrano, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,0,1,303,0,NA,2018-02-09T03:35:26Z,-34.562432,-58.450961,1,0101000020E6100000BF620D17B9394DC0A81C93C5FD4741C0,NA,NA,Room for rent,Apartment,ARS,nightly
