ORIGEN_ESTACION,DESTINO_ESTACION,hora,lon,lat
2,44,18,-58.38089,-34.58776
2,44,18,-58.37973,-34.58474
2,44,18,-58.37994,-34.5839
2,44,18,-58.38062,-34.58309
2,44,18,-58.38883,-34.57864
2,44,18,-58.39083,-34.57704
2,44,18,-58.3918,-34.57554
2,44,18,-58.39267,-34.57494
2,44,18,-58.39583,-34.57397
2,44,18,-58.40379,-34.56962
2,44,18,-58.40553,-34.56847
2,44,18,-58.40565,-34.56787
2,44,18,-58.40526,-34.56707
2,44,18,-58.40606,-34.56668
2,44,18,-58.40744,-34.56685
2,44,18,-58.41428,-34.57416
2,44,18,-58.41537,-34.57478
2,44,18,-58.41523,-34.57523
2,44,18,-58.41452,-34.57533
9,1,18,-58.40662,-34.58417
9,1,18,-58.40761,-34.58557
9,1,18,-58.4055,-34.58719
9,1,18,-58.40038,-34.59021
9,1,18,-58.39983,-34.58915
9,1,18,-58.39765,-34.5877
9,1,18,-58.39173,-34.58474
9,1,18,-58.39127,-34.58489
9,1,18,-58.39049,-34.5854
9,1,18,-58.39036,-34.58568
9,1,18,-58.39033,-34.58605
9,1,18,-58.39052,-34.58658
9,1,18,-58.39035,-34.58687
9,1,18,-58.38814,-34.58833
9,1,18,-58.38584,-34.58658
9,1,18,-58.38737,-34.58583
9,1,18,-58.38771,-34.58555
9,1,18,-58.38913,-34.58483
9,1,18,-58.39256,-34.5833
10,2,18,-58.366,-34.61557
10,2,18,-58.36754,-34.60024
10,2,18,-58.37031,-34.59208
10,2,18,-58.37074,-34.58996
10,2,18,-58.37237,-34.59149
10,2,18,-58.37384,-34.59125
10,2,18,-58.37493,-34.592529999999996
28,86,18,-58.41234,-34.62304
28,86,18,-58.41207,-34.62496
28,86,18,-58.40706,-34.6244
28,86,18,-58.40096,-34.62361
28,86,18,-58.40165,-34.621339999999996
30,1,18,-58.39733,-34.59042
30,1,18,-58.39742,-34.59054
30,1,18,-58.39983,-34.58915
30,1,18,-58.39753,-34.58763
30,1,18,-58.39173,-34.58474
30,1,18,-58.39127,-34.58489
30,1,18,-58.39049,-34.5854
30,1,18,-58.39036,-34.58568
30,1,18,-58.39033,-34.58605
30,1,18,-58.39052,-34.58658
30,1,18,-58.39035,-34.58687
30,1,18,-58.38814,-34.58833
30,1,18,-58.38584,-34.58658
30,1,18,-58.38737,-34.58583
30,1,18,-58.38771,-34.58555
30,1,18,-58.38913,-34.58483
30,1,18,-58.39256,-34.5833
1,2,19,-58.39256,-34.5833
1,2,19,-58.39813,-34.58071
1,2,19,-58.39933,-34.58276
1,2,19,-58.39624,-34.58332
1,2,19,-58.39115,-34.58492
1,2,19,-58.38932,-34.58511
1,2,19,-58.38737,-34.58583
1,2,19,-58.37937,-34.59012
1,2,19,-58.37472,-34.59307
1,2,19,-58.37423,-34.59359
1,2,19,-58.3739,-34.59363
1,2,19,-58.37275,-34.59218
1,2,19,-58.37259,-34.59172
1,2,19,-58.37346,-34.59124
1,2,19,-58.37384,-34.59125
1,2,19,-58.37493,-34.592529999999996
2,1,19,-58.37493,-34.592529999999996
2,1,19,-58.37527,-34.59276
2,1,19,-58.37472,-34.59307
2,1,19,-58.37446,-34.59346
2,1,19,-58.37423,-34.59359
2,1,19,-58.3739,-34.59363
2,1,19,-58.37381,-34.5935
2,1,19,-58.37585,-34.59243
2,1,19,-58.37987,-34.58983
2,1,19,-58.38584,-34.58658
2,1,19,-58.38737,-34.58583
2,1,19,-58.38771,-34.58555
2,1,19,-58.38913,-34.58483
2,1,19,-58.39256,-34.5833
30,9,19,-58.39733,-34.59042
30,9,19,-58.39742,-34.59054
30,9,19,-58.39983,-34.58915
30,9,19,-58.39844,-34.5882
30,9,19,-58.39722,-34.58748
30,9,19,-58.40122,-34.5839
30,9,19,-58.40202,-34.58345
30,9,19,-58.40626,-34.58346
30,9,19,-58.40718,-34.58318
30,9,19,-58.4066,-34.58203
30,9,19,-58.40558,-34.58235
30,9,19,-58.406,-34.58326
30,9,19,-58.40662,-34.58417
106,76,19,-58.3959,-34.61521
106,76,19,-58.39781,-34.61535
106,76,19,-58.39787,-34.61481
106,76,19,-58.39747,-34.61467
106,76,19,-58.39749,-34.61418
106,76,19,-58.39466,-34.614
106,76,19,-58.39499,-34.60758
1,9,19,-58.39256,-34.5833
1,9,19,-58.39991,-34.57983
1,9,19,-58.40251,-34.5783
1,9,19,-58.40346,-34.57762
1,9,19,-58.40582,-34.57958
1,9,19,-58.40458,-34.58058
1,9,19,-58.40558,-34.58235
1,9,19,-58.406,-34.58326
1,9,19,-58.40662,-34.58417
9,44,19,-58.40662,-34.58417
9,44,19,-58.40905,-34.58757
9,44,19,-58.41168,-34.5858
9,44,19,-58.41093,-34.5852
9,44,19,-58.41016,-34.58224
9,44,19,-58.41116,-34.58195
9,44,19,-58.41969,-34.58143
9,44,19,-58.42018,-34.58128
9,44,19,-58.4204,-34.58083
9,44,19,-58.42031,-34.58061
9,44,19,-58.41566,-34.57563
9,44,19,-58.41505,-34.57528
9,44,19,-58.41452,-34.57533
9,59,19,-58.40662,-34.58417
9,59,19,-58.41008,-34.589
9,59,19,-58.41234,-34.59169
9,59,19,-58.41314,-34.59103
9,59,19,-58.41201,-34.58979
9,59,19,-58.41144,-34.59016
29,121,19,-58.43446,-34.60843
29,121,19,-58.4344,-34.60856
29,121,19,-58.43476,-34.60875
29,121,19,-58.4292,-34.60872
29,121,19,-58.42912,-34.60596
29,121,19,-58.42834,-34.60081
2,6,19,-58.37493,-34.592529999999996
2,6,19,-58.37527,-34.59276
2,6,19,-58.37358,-34.59404
2,6,19,-58.37121,-34.59854
2,6,19,-58.37061,-34.60082
2,6,19,-58.37023,-34.60578
2,6,19,-58.36883,-34.60692
2,6,19,-58.36852,-34.60764
2,6,19,-58.36859,-34.60844
2,6,19,-58.36961,-34.60945
2,6,19,-58.36949,-34.61778
2,6,19,-58.36844,-34.62062
2,6,19,-58.36797,-34.62691
2,6,19,-58.36954,-34.62843
2,44,19,-58.37493,-34.592529999999996
2,44,19,-58.37527,-34.59276
2,44,19,-58.3739,-34.59363
2,44,19,-58.37863,-34.5906
2,44,19,-58.38074,-34.58886
2,44,19,-58.38089,-34.58776
2,44,19,-58.37973,-34.58474
2,44,19,-58.37994,-34.5839
2,44,19,-58.38062,-34.58309
2,44,19,-58.38883,-34.57864
2,44,19,-58.39083,-34.57704
2,44,19,-58.3918,-34.57554
2,44,19,-58.39267,-34.57494
2,44,19,-58.39583,-34.57397
2,44,19,-58.40379,-34.56962
2,44,19,-58.40553,-34.56847
2,44,19,-58.40565,-34.56787
2,44,19,-58.40526,-34.56707
2,44,19,-58.40606,-34.56668
2,44,19,-58.40744,-34.56685
2,44,19,-58.41428,-34.57416
2,44,19,-58.41537,-34.57478
2,44,19,-58.41523,-34.57523
2,44,19,-58.41452,-34.57533
13,8,19,-58.40605,-34.60979
13,8,19,-58.40617,-34.61001
13,8,19,-58.40645,-34.61017
13,8,19,-58.40852,-34.61033
13,8,19,-58.40889,-34.60997
13,8,19,-58.40893,-34.60942
13,8,19,-58.40874,-34.60916
13,8,19,-58.40603,-34.60888
13,8,19,-58.4061,-34.6072
13,8,19,-58.40545,-34.60458
13,8,19,-58.40362,-34.60476
13,8,19,-58.39678,-34.60453
13,8,19,-58.39231,-34.60445
13,8,19,-58.38941,-34.60425
13,8,19,-58.38928,-34.60785
13,8,19,-58.38909,-34.60992
151,86,19,-58.36088,-34.612
151,86,19,-58.35898,-34.61182
151,86,19,-58.35877,-34.61201
151,86,19,-58.35807,-34.61722
151,86,19,-58.36274,-34.61755
151,86,19,-58.36344,-34.61785
151,86,19,-58.36557,-34.61803
151,86,19,-58.36576,-34.6179
151,86,19,-58.36587,-34.61687
151,86,19,-58.36661,-34.61692
151,86,19,-58.36609,-34.6215
151,86,19,-58.36667,-34.62199
151,86,19,-58.36744,-34.62201
151,86,19,-58.36919,-34.62237
151,86,19,-58.37082,-34.62238
151,86,19,-58.37488,-34.62285
151,86,19,-58.38404,-34.6228
151,86,19,-58.38627,-34.62293
151,86,19,-58.39285,-34.62377
151,86,19,-58.39995,-34.62527
151,86,19,-58.40021,-34.62509
151,86,19,-58.40057,-34.62222
151,86,19,-58.40134,-34.62231
151,86,19,-58.40165,-34.621339999999996
121,161,20,-58.42834,-34.60081
121,161,20,-58.42808,-34.59906
121,161,20,-58.42663,-34.59918
121,161,20,-58.42358,-34.59911
121,161,20,-58.42204,-34.59935
121,161,20,-58.42045,-34.59952
121,161,20,-58.42079,-34.60191
121,161,20,-58.419670000000004,-34.60201
13,91,20,-58.40605,-34.60979
13,91,20,-58.40617,-34.61001
13,91,20,-58.40645,-34.61017
13,91,20,-58.40852,-34.61033
13,91,20,-58.40889,-34.60997
13,91,20,-58.40893,-34.60936
13,91,20,-58.40874,-34.60916
13,91,20,-58.40603,-34.60888
13,91,20,-58.40594,-34.61076
13,91,20,-58.40555,-34.6126
13,91,20,-58.40457,-34.61579
13,91,20,-58.40317,-34.61985
13,91,20,-58.39746,-34.61958
13,91,20,-58.39761,-34.6175
9,30,20,-58.40662,-34.58417
9,30,20,-58.40761,-34.58557
9,30,20,-58.4055,-34.58719
9,30,20,-58.40038,-34.59021
9,30,20,-58.39983,-34.58915
9,30,20,-58.39901,-34.58859
9,30,20,-58.39875,-34.58841
9,30,20,-58.39864,-34.58848
9,30,20,-58.39783,-34.58851
9,30,20,-58.39664,-34.5895
9,30,20,-58.39733,-34.59042
22,64,20,-58.38246,-34.59412
22,64,20,-58.38254,-34.59484
22,64,20,-58.3823,-34.59678
22,64,20,-58.38417,-34.59691
22,64,20,-58.38429,-34.59562
22,64,20,-58.38711,-34.59574
22,64,20,-58.39332,-34.59585
22,64,20,-58.39608,-34.59571
22,64,20,-58.39565,-34.59339
22,64,20,-58.39428,-34.59363
22,64,20,-58.3944,-34.59416
91,49,20,-58.39761,-34.6175
91,49,20,-58.39763,-34.61729
91,49,20,-58.39606,-34.61717
91,49,20,-58.39599,-34.61835
91,49,20,-58.40352,-34.61881
91,49,20,-58.41253,-34.62068
91,49,20,-58.42517,-34.62171
91,49,20,-58.42359,-34.62903
91,49,20,-58.42241,-34.62887
161,121,20,-58.419670000000004,-34.60201
161,121,20,-58.41932,-34.60205
161,121,20,-58.419,-34.59951
161,121,20,-58.42145,-34.59842
161,121,20,-58.42249,-34.59792
161,121,20,-58.42262,-34.59788
161,121,20,-58.42309,-34.59785
161,121,20,-58.42336,-34.59775
161,121,20,-58.42383,-34.59782
161,121,20,-58.42658,-34.5979
161,121,20,-58.42688,-34.59798
161,121,20,-58.42798,-34.59842
161,121,20,-58.42916,-34.59893
161,121,20,-58.42966,-34.59935
161,121,20,-58.42971,-34.59982
161,121,20,-58.42994,-34.60098
161,121,20,-58.42839,-34.60115
161,121,20,-58.42834,-34.60081
1,2,20,-58.39256,-34.5833
1,2,20,-58.39813,-34.58071
1,2,20,-58.39933,-34.58276
1,2,20,-58.39624,-34.58332
1,2,20,-58.39115,-34.58492
1,2,20,-58.38932,-34.58511
1,2,20,-58.38737,-34.58583
1,2,20,-58.37937,-34.59012
1,2,20,-58.37472,-34.59307
1,2,20,-58.37423,-34.59359
1,2,20,-58.3739,-34.59363
1,2,20,-58.37275,-34.59218
1,2,20,-58.37259,-34.59172
1,2,20,-58.37346,-34.59124
1,2,20,-58.37384,-34.59125
1,2,20,-58.37493,-34.592529999999996
3,151,20,-58.36893,-34.61115
3,151,20,-58.37059,-34.61122
3,151,20,-58.37056,-34.61237
3,151,20,-58.36941,-34.61232
3,151,20,-58.36714,-34.61215
3,151,20,-58.36707,-34.61278
3,151,20,-58.36633,-34.61273
3,151,20,-58.36631,-34.61226
3,151,20,-58.3662,-34.61223
3,151,20,-58.36612,-34.61212
3,151,20,-58.36399,-34.612
3,151,20,-58.36379,-34.61204
3,151,20,-58.3635,-34.61216
3,151,20,-58.36334,-34.61218
3,151,20,-58.36088,-34.612
59,9,20,-58.41144,-34.59016
59,9,20,-58.41049,-34.59076
59,9,20,-58.40946,-34.58954
59,9,20,-58.41008,-34.589
59,9,20,-58.41316,-34.58699
59,9,20,-58.41093,-34.5852
59,9,20,-58.41024,-34.58248
59,9,20,-58.40968,-34.58239
59,9,20,-58.4068,-34.5833
59,9,20,-58.40636,-34.58382
59,9,20,-58.40662,-34.58417
9,64,20,-58.40662,-34.58417
9,64,20,-58.4083,-34.58658
9,64,20,-58.40245,-34.59099
9,64,20,-58.39875,-34.59251
9,64,20,-58.39582,-34.59335
9,64,20,-58.39428,-34.59363
9,64,20,-58.3944,-34.59416
13,24,20,-58.40605,-34.60979
13,24,20,-58.40645,-34.61017
13,24,20,-58.40852,-34.61033
13,24,20,-58.40889,-34.60997
13,24,20,-58.40893,-34.60936
13,24,20,-58.40874,-34.60916
13,24,20,-58.40603,-34.60888
13,24,20,-58.40592,-34.61093
13,24,20,-58.40492,-34.61462
13,24,20,-58.38088,-34.61304
13,24,20,-58.38096,-34.61075
13,24,20,-58.38074,-34.61073
29,134,20,-58.43446,-34.60843
29,134,20,-58.4344,-34.60856
29,134,20,-58.43476,-34.60875
29,134,20,-58.42799,-34.60871
29,134,20,-58.42152,-34.60857
29,134,20,-58.42064,-34.61317
29,134,20,-58.41549,-34.61194
94,101,20,-58.44948,-34.59185
94,101,20,-58.45023,-34.59115
94,101,20,-58.44913,-34.59023
94,101,20,-58.44758,-34.59169
94,101,20,-58.44714,-34.5913
94,101,20,-58.44664,-34.59075
94,101,20,-58.44594,-34.59027
94,101,20,-58.44331,-34.58823
94,101,20,-58.44228,-34.58904
94,101,20,-58.44236,-34.5891
106,49,20,-58.3959,-34.61521
106,49,20,-58.39612,-34.61523
106,49,20,-58.39599,-34.61835
106,49,20,-58.40352,-34.61881
106,49,20,-58.41253,-34.62068
106,49,20,-58.42517,-34.62171
106,49,20,-58.42359,-34.62903
106,49,20,-58.42241,-34.62887
134,161,20,-58.41549,-34.61194
134,161,20,-58.41531,-34.6119
134,161,20,-58.41573,-34.61097
134,161,20,-58.41622,-34.60697
134,161,20,-58.41532,-34.60177
134,161,20,-58.4178,-34.60097
134,161,20,-58.42061,-34.6007
134,161,20,-58.42079,-34.60191
134,161,20,-58.419670000000004,-34.60201
161,74,20,-58.419670000000004,-34.60201
161,74,20,-58.41932,-34.60205
161,74,20,-58.419,-34.59951
161,74,20,-58.42259,-34.59788
161,74,20,-58.42309,-34.59785
161,74,20,-58.42336,-34.59775
161,74,20,-58.42383,-34.59782
161,74,20,-58.42658,-34.5979
161,74,20,-58.42916,-34.59893
161,74,20,-58.43009,-34.5997
161,74,20,-58.43213,-34.60204
161,74,20,-58.43332,-34.60269
161,74,20,-58.43229,-34.60395
161,74,20,-58.43412,-34.60469
161,74,20,-58.43427,-34.60462
2,98,21,-58.37493,-34.592529999999996
2,98,21,-58.37527,-34.59276
2,98,21,-58.3739,-34.59363
2,98,21,-58.37358,-34.59404
2,98,21,-58.37187,-34.5976
2,98,21,-58.37114,-34.59875
2,98,21,-58.37061,-34.60082
2,98,21,-58.37023,-34.60548
2,98,21,-58.37029,-34.60712
2,98,21,-58.37123,-34.60784
2,98,21,-58.37321,-34.60803
2,98,21,-58.37346,-34.6083
2,98,21,-58.37352,-34.60908
2,98,21,-58.37472,-34.61024
2,98,21,-58.37503,-34.61035
2,98,21,-58.37508,-34.61055
2,98,21,-58.3762,-34.61159
2,98,21,-58.37813,-34.61167
2,38,21,-58.37493,-34.592529999999996
2,38,21,-58.37527,-34.59276
2,38,21,-58.37472,-34.59307
2,38,21,-58.37446,-34.59346
2,38,21,-58.37423,-34.59359
2,38,21,-58.3739,-34.59363
2,38,21,-58.37275,-34.59218
2,38,21,-58.37259,-34.59172
2,38,21,-58.37352,-34.59122
2,38,21,-58.37409,-34.5913
2,38,21,-58.37527,-34.59276
2,38,21,-58.37562,-34.59291
2,38,21,-58.37578,-34.59307
2,38,21,-58.37698,-34.59448
2,38,21,-58.37737,-34.59446
2,38,21,-58.37766,-34.59461
2,38,21,-58.37782,-34.59488
2,38,21,-58.37785,-34.59508
2,38,21,-58.38245,-34.59544
2,38,21,-58.3823,-34.59678
2,38,21,-58.38284,-34.59682
2,38,21,-58.38283,-34.59697
2,176,21,-58.37493,-34.592529999999996
2,176,21,-58.37527,-34.59276
2,176,21,-58.37358,-34.59404
2,176,21,-58.37121,-34.59854
2,176,21,-58.37061,-34.60082
2,176,21,-58.37023,-34.60578
2,176,21,-58.36883,-34.60692
2,176,21,-58.36852,-34.60764
2,176,21,-58.36859,-34.60844
2,176,21,-58.36961,-34.60945
2,176,21,-58.36949,-34.61778
2,176,21,-58.36844,-34.62062
2,176,21,-58.36807,-34.62723
2,176,21,-58.36088,-34.63202
2,176,21,-58.35987,-34.63366
2,176,21,-58.36092,-34.63409
9,30,21,-58.40662,-34.58417
9,30,21,-58.40761,-34.58557
9,30,21,-58.4055,-34.58719
9,30,21,-58.40038,-34.59021
9,30,21,-58.39983,-34.58915
9,30,21,-58.39901,-34.58859
9,30,21,-58.39875,-34.58841
9,30,21,-58.39864,-34.58848
9,30,21,-58.39783,-34.58851
9,30,21,-58.39664,-34.5895
9,30,21,-58.39733,-34.59042
66,65,21,-58.41386,-34.59459
66,65,21,-58.41464,-34.5946
66,65,21,-58.41439,-34.59405
66,65,21,-58.41786,-34.59154
66,65,21,-58.41662,-34.58983
66,65,21,-58.41583,-34.58957
66,65,21,-58.41564,-34.5893
66,65,21,-58.41567,-34.58917
66,65,21,-58.41792,-34.58751
66,65,21,-58.41653,-34.5867
66,65,21,-58.41589,-34.58716
113,121,21,-58.42524,-34.5857
113,121,21,-58.42537,-34.58559
113,121,21,-58.42422,-34.58466
113,121,21,-58.42017,-34.58776
113,121,21,-58.4323,-34.59571
113,121,21,-58.42916,-34.59893
113,121,21,-58.42966,-34.59935
113,121,21,-58.42994,-34.60098
113,121,21,-58.42839,-34.60115
113,121,21,-58.42834,-34.60081
30,9,21,-58.39733,-34.59042
30,9,21,-58.39742,-34.59054
30,9,21,-58.39983,-34.58915
30,9,21,-58.39844,-34.5882
30,9,21,-58.39722,-34.58748
30,9,21,-58.40122,-34.5839
30,9,21,-58.40202,-34.58345
30,9,21,-58.40626,-34.58346
30,9,21,-58.40718,-34.58318
30,9,21,-58.4066,-34.58203
30,9,21,-58.40558,-34.58235
30,9,21,-58.406,-34.58326
30,9,21,-58.40662,-34.58417
59,66,21,-58.41144,-34.59016
59,66,21,-58.41117,-34.59034
59,66,21,-58.41439,-34.59405
59,66,21,-58.41372,-34.59458
59,66,21,-58.41386,-34.59459
20,31,21,-58.44166,-34.57992
20,31,21,-58.44435,-34.58309
20,31,21,-58.44658,-34.59062
20,31,21,-58.44758,-34.59169
20,31,21,-58.43564,-34.60305
20,31,21,-58.43763,-34.60431
20,31,21,-58.43967,-34.60314
33,13,21,-58.39871,-34.59709
33,13,21,-58.40162,-34.59637
33,13,21,-58.40288,-34.59583
33,13,21,-58.4047,-34.60157
33,13,21,-58.4061,-34.6072
33,13,21,-58.40605,-34.60979
59,29,21,-58.41144,-34.59016
59,29,21,-58.41117,-34.59034
59,29,21,-58.41439,-34.59405
59,29,21,-58.42105,-34.59414
59,29,21,-58.42176,-34.59773
59,29,21,-58.42658,-34.5979
59,29,21,-58.42798,-34.59842
59,29,21,-58.42916,-34.59893
59,29,21,-58.43009,-34.5997
59,29,21,-58.43213,-34.60204
59,29,21,-58.43515,-34.60359
59,29,21,-58.43465,-34.60462
59,29,21,-58.43344,-34.60536
59,29,21,-58.43285,-34.60646
59,29,21,-58.43305,-34.60757
59,29,21,-58.43376,-34.60827
59,29,21,-58.43424,-34.60849
59,29,21,-58.43465,-34.60761
59,29,21,-58.4348,-34.60763
59,29,21,-58.43446,-34.60843
85,69,21,-58.40907,-34.59458
85,69,21,-58.4096,-34.59568
85,69,21,-58.40846,-34.59614
85,69,21,-58.40738,-34.59663
85,69,21,-58.40671,-34.59538
85,69,21,-58.40433,-34.59615
85,69,21,-58.40426,-34.59587
6,57,22,-58.36954,-34.62843
6,57,22,-58.36799,-34.62702
6,57,22,-58.36805,-34.62407
6,57,22,-58.3687,-34.61942
6,57,22,-58.36871,-34.61782
6,57,22,-58.36892,-34.61711
6,57,22,-58.37167,-34.61721
6,57,22,-58.37192,-34.61246
6,57,22,-58.37056,-34.61237
6,57,22,-58.3707,-34.61338
56,84,22,-58.42515,-34.58944
56,84,22,-58.42392,-34.59021
56,84,22,-58.41593,-34.58516
56,84,22,-58.41008,-34.589
56,84,22,-58.4061,-34.59257
56,84,22,-58.40506,-34.59338
56,84,22,-58.4036,-34.59412
56,84,22,-58.39851,-34.59541
56,84,22,-58.39468,-34.59579
56,84,22,-58.39476,-34.59726
56,84,22,-58.39396,-34.60322
56,84,22,-58.39542,-34.60327
56,84,22,-58.39551,-34.602290000000004
13,146,22,-58.40605,-34.60979
13,146,22,-58.40645,-34.61017
13,146,22,-58.40852,-34.61033
13,146,22,-58.40889,-34.60997
13,146,22,-58.40893,-34.60936
13,146,22,-58.40874,-34.60916
13,146,22,-58.40603,-34.60888
13,146,22,-58.40594,-34.61076
13,146,22,-58.40555,-34.6126
13,146,22,-58.40278,-34.62113
13,146,22,-58.4078,-34.62216
65,69,22,-58.41589,-34.58716
65,69,22,-58.41452,-34.58813
65,69,22,-58.41316,-34.58699
65,69,22,-58.41008,-34.589
65,69,22,-58.40792,-34.59084
65,69,22,-58.4061,-34.59257
65,69,22,-58.40506,-34.59338
65,69,22,-58.4036,-34.59412
65,69,22,-58.4043,-34.59554
65,69,22,-58.40421,-34.5956
65,69,22,-58.40426,-34.59587
9,59,22,-58.40662,-34.58417
9,59,22,-58.41008,-34.589
9,59,22,-58.41234,-34.59169
9,59,22,-58.41314,-34.59103
9,59,22,-58.41201,-34.58979
9,59,22,-58.41144,-34.59016
86,65,22,-58.40165,-34.621339999999996
86,65,22,-58.40175,-34.62104
86,65,22,-58.40278,-34.62113
86,65,22,-58.40457,-34.61579
86,65,22,-58.40592,-34.61093
86,65,22,-58.40613,-34.60758
86,65,22,-58.4047,-34.60157
86,65,22,-58.40149,-34.59255
86,65,22,-58.40286,-34.59207
86,65,22,-58.41255,-34.58523
86,65,22,-58.41707,-34.58816
86,65,22,-58.41792,-34.58751
86,65,22,-58.41653,-34.5867
86,65,22,-58.41589,-34.58716
90,69,22,-58.39933,-34.58708
90,69,22,-58.4002,-34.58655
90,69,22,-58.40094,-34.58707
90,69,22,-58.39875,-34.58841
90,69,22,-58.39987,-34.58922
90,69,22,-58.40149,-34.59255
90,69,22,-58.40288,-34.59583
90,69,22,-58.40414,-34.59523
90,69,22,-58.4043,-34.59554
90,69,22,-58.40421,-34.5956
90,69,22,-58.40426,-34.59587
161,121,22,-58.419670000000004,-34.60201
161,121,22,-58.41932,-34.60205
161,121,22,-58.419,-34.59951
161,121,22,-58.42145,-34.59842
161,121,22,-58.42249,-34.59792
161,121,22,-58.42262,-34.59788
161,121,22,-58.42309,-34.59785
161,121,22,-58.42336,-34.59775
161,121,22,-58.42383,-34.59782
161,121,22,-58.42658,-34.5979
161,121,22,-58.42688,-34.59798
161,121,22,-58.42798,-34.59842
161,121,22,-58.42916,-34.59893
161,121,22,-58.42966,-34.59935
161,121,22,-58.42971,-34.59982
161,121,22,-58.42994,-34.60098
161,121,22,-58.42839,-34.60115
161,121,22,-58.42834,-34.60081
8,2,22,-58.38909,-34.60992
8,2,22,-58.38907,-34.61012
8,2,22,-58.38106,-34.60965
8,2,22,-58.38131,-34.60489
8,2,22,-58.38105,-34.60368
8,2,22,-58.38146,-34.60255
8,2,22,-58.38197,-34.5954
8,2,22,-58.37781,-34.59509
8,2,22,-58.37639,-34.59615
8,2,22,-58.37564,-34.59623
8,2,22,-58.37478,-34.59522
8,2,22,-58.37445,-34.59449
8,2,22,-58.37275,-34.59218
8,2,22,-58.37259,-34.59172
8,2,22,-58.37346,-34.59124
8,2,22,-58.37384,-34.59125
8,2,22,-58.37493,-34.592529999999996
8,13,22,-58.38909,-34.60992
8,13,22,-58.38907,-34.61012
8,13,22,-58.38759,-34.61002
8,13,22,-58.38731,-34.60977
8,13,22,-58.38731,-34.60946
8,13,22,-58.38772,-34.60944
8,13,22,-58.3882,-34.60915
8,13,22,-58.38852,-34.60907
8,13,22,-58.39141,-34.60925
8,13,22,-58.39218,-34.6092
8,13,22,-58.40852,-34.61033
8,13,22,-58.40889,-34.60997
8,13,22,-58.40893,-34.60936
8,13,22,-58.40874,-34.60916
8,13,22,-58.40603,-34.60888
8,13,22,-58.40598,-34.60965
8,13,22,-58.40605,-34.60979
33,69,22,-58.39871,-34.59709
33,69,22,-58.40026,-34.59677
33,69,22,-58.40162,-34.59637
33,69,22,-58.40288,-34.59583
33,69,22,-58.40414,-34.59523
33,69,22,-58.4043,-34.59554
33,69,22,-58.40421,-34.5956
33,69,22,-58.40426,-34.59587
46,16,22,-58.37451,-34.61638
46,16,22,-58.37466,-34.61265
46,16,22,-58.37486,-34.61052
46,16,22,-58.3747,-34.61041
46,16,22,-58.37472,-34.61024
46,16,22,-58.37455,-34.61008
59,52,22,-58.41144,-34.59016
59,52,22,-58.41117,-34.59034
59,52,22,-58.41439,-34.59405
59,52,22,-58.41268,-34.59543
59,52,22,-58.41493,-34.60573
59,52,22,-58.41474,-34.6071
59,166,22,-58.41144,-34.59016
59,166,22,-58.40907,-34.59172
59,166,22,-58.39993,-34.58505
59,166,22,-58.39722,-34.58748
59,166,22,-58.39189,-34.59175
59,166,22,-58.39092,-34.59086
59,166,22,-58.39294,-34.58926
59,166,22,-58.39326,-34.58908
77,106,22,-58.39478,-34.61127
77,106,22,-58.39481,-34.61053
77,106,22,-58.39335,-34.61045
77,106,22,-58.39319,-34.61497
77,106,22,-58.3959,-34.61521
81,76,22,-58.37086,-34.61597
81,76,22,-58.36944,-34.61584
81,76,22,-58.36936,-34.61715
81,76,22,-58.37309,-34.61717
81,76,22,-58.38006,-34.61762
81,76,22,-58.3917,-34.61813
81,76,22,-58.39166,-34.61541
81,76,22,-58.39196,-34.60923
81,76,22,-58.39489,-34.6094
81,76,22,-58.39499,-34.60758
90,82,22,-58.39933,-34.58708
90,82,22,-58.4002,-34.58655
90,82,22,-58.40712,-34.59166
90,82,22,-58.40846,-34.59314
90,82,22,-58.40891,-34.59448
90,82,22,-58.41025,-34.59696
90,82,22,-58.41029,-34.59814
90,82,22,-58.42017,-34.59778
90,82,22,-58.42141,-34.60725
90,82,22,-58.4262,-34.60729
90,82,22,-58.4262,-34.60743
121,41,22,-58.42834,-34.60081
121,41,22,-58.42808,-34.59906
121,41,22,-58.42358,-34.59911
121,41,22,-58.42045,-34.59952
121,41,22,-58.42152,-34.60857
121,41,22,-58.42007,-34.61585
121,41,22,-58.41699,-34.6157
121,41,22,-58.41593,-34.62788
121,41,22,-58.41616,-34.6375
121,41,22,-58.41092,-34.63429
121,41,22,-58.41052,-34.63507
121,41,22,-58.40785,-34.63432
121,41,22,-58.40767,-34.63652
144,76,22,-58.40578,-34.60175
144,76,22,-58.40694,-34.60161
144,76,22,-58.40781,-34.60426
144,76,22,-58.40362,-34.60476
144,76,22,-58.39678,-34.60453
144,76,22,-58.39638,-34.60829
144,76,22,-58.39494,-34.60819
144,76,22,-58.39499,-34.60758
64,27,23,-58.3944,-34.59416
64,27,23,-58.39451,-34.5946
64,27,23,-58.39468,-34.59579
64,27,23,-58.39332,-34.59585
64,27,23,-58.38992,-34.5958
64,27,23,-58.38978,-34.59719
64,27,23,-58.38967,-34.59948
64,27,23,-58.3899,-34.5995
18,38,23,-58.38067,-34.61738
18,38,23,-58.38131,-34.60505
18,38,23,-58.38104,-34.60399
18,38,23,-58.38108,-34.60341
18,38,23,-58.38146,-34.60255
18,38,23,-58.38172,-34.59734
