nombre,tipo,categoria,lat,lng
"Kiosco ""El Napo""",grocery_or_supermarket,retail,-32.9309609,-68.7441051
Galigniana Agroquimica,grocery_or_supermarket,retail,-32.9306916,-68.75381399999999
Meleck Y Dubhe Servicio De catering De Tè,grocery_or_supermarket,retail,-32.92960960000001,-68.7446811
Bga. Terruños De Vid,grocery_or_supermarket,retail,-32.9308481,-68.75639129999999
Mayorista JUNIOR'S,grocery_or_supermarket,retail,-32.9405904,-68.76212199999999
Grupos Electrógenos GESA,store,retail,-32.9275122,-68.75297080000001
JOSE CARTELLONE CONSTRUCCIONES CIVILES S.A.,store,retail,-32.9413348,-68.75975079999999
Cuyo Diesel SRL,store,retail,-32.9295873,-68.7522372
Forestales El Chaqueño,store,retail,-32.93860579999999,-68.7486235
Vea Cencosud,grocery_or_supermarket,retail,-32.9344741,-68.7415803
Geotub,store,retail,-32.9315878,-68.7496823
MADERERA LEONANGELI ASERRADERO,store,retail,-32.935881,-68.780475
La Caserita,store,retail,-32.9350375,-68.779736
DELLA TOFFOLA ARGENTINA,store,retail,-32.93610999999999,-68.7813999
DELLA TOFFOLA ARGENTINA,store,retail,-32.93610999999999,-68.7813999
LAUFER MADERAS,store,retail,-32.940872,-68.78332130000001
MC TORNERIA Y FREZADOS,store,retail,-32.942746,-68.783412
Salguero s.a,grocery_or_supermarket,retail,-32.9333305,-68.7666702
Blocker Security Store,store,retail,-32.935493,-68.782927
MADERAS RICCARDI s.r.l.,store,retail,-32.9429483,-68.7834704
MCC Multicolor Company,store,retail,-32.9354909,-68.7830267
WOODS THE MISSIONARY IV,store,retail,-32.935156,-68.784038
ORTUBIA Herramientas y Servicios,store,retail,-32.9342,-68.789298
CUYOSUR S.A.,store,retail,-32.937901,-68.771981
MADECOM,store,retail,-32.93915529999999,-68.76962189999999
Comercializadora Pauny Mendoza,store,retail,-32.93631759999999,-68.77961379999999
valerio oliva,store,retail,-32.93955040000001,-68.76650839999999
PALERA MENDOZA,store,retail,-32.938181,-68.780852
Las Rosas Canchas,store,retail,-32.9343597,-68.7780478
ZAMAQ S.A,store,retail,-32.936895,-68.780413
Depósito MOI S.A.,store,retail,-32.937973,-68.78146199999999
DELLA TOFFOLA ARGENTINA,store,retail,-32.93610999999999,-68.7813999
FAMIQ SRL - ACEROS INOXIDABLES,store,retail,-32.935602,-68.78340299999999
Distribuidora MENDOZA,grocery_or_supermarket,retail,-32.9345689,-68.78739759999999
Abasto Vicino,store,retail,-32.9391283,-68.7980812
Estilo Chef,grocery_or_supermarket,retail,-32.9388391,-68.79782039999999
Tsu Pollería,store,retail,-32.93769900000001,-68.79984639999999
Carnes Friar Godoy Cruz,grocery_or_supermarket,retail,-32.937593,-68.79659889999999
HELADERIA ARTESANAL TRIAN,store,retail,-32.9378796,-68.8018494
Pollería,health,retail,-32.9378002,-68.8018091
Reparando Celulares,store,retail,-32.9376818,-68.8017016
La Familia (Panaderia Negro),grocery_or_supermarket,retail,-32.9374747,-68.8015094
Minimarket Olga,grocery_or_supermarket,retail,-32.9375965,-68.8016935
Insumos-de-oficina.com.ar,store,retail,-32.9373467,-68.7991357
Palumbo SRL- Red Acindar,store,retail,-32.932611,-68.796301
Volvo Trucks & Buses Mendoza,store,retail,-32.933142,-68.794167
Finning Argentina S.A. (Sucursal Mendoza),store,retail,-32.931313,-68.798451
PIEDRA AMERICANA,store,retail,-32.93382909999999,-68.7898218
Despensa Florencia :v,grocery_or_supermarket,retail,-32.9445147,-68.79464229999999
Paez Sandra,grocery_or_supermarket,retail,-32.94417070000001,-68.80328209999999
Minimarket Betty,store,retail,-32.939798,-68.8051934
Vea Cencosud,grocery_or_supermarket,retail,-32.9424206,-68.8044972
AVICOLA DE MI GRANJA,store,retail,-32.941885,-68.804568
Helados Lomoro,store,retail,-32.9419705,-68.80436999999999
Carnes Friar,store,retail,-32.9402269,-68.8036705
Santa Rita HELADO ARTESANAL,store,retail,-32.9403285,-68.80368829999999
Vea Cencosud,grocery_or_supermarket,retail,-32.937394,-68.802953
"Fiambrería ""El Gringo""",store,retail,-32.938197,-68.80379669999999
Beraca SA,store,retail,-32.9358162,-68.7963542
Verduleria Priscila,grocery_or_supermarket,retail,-32.9389866,-68.8043696
Kiosco Vero,grocery_or_supermarket,retail,-32.9381694,-68.8023613
Almacén Neo,grocery_or_supermarket,retail,-32.93691460000001,-68.8011205
Minimarket Noe,grocery_or_supermarket,retail,-32.9369156,-68.8012237
Farmacia,health,retail,-32.93975329999999,-68.80313149999999
BRANKA PET SHOP,store,retail,-32.9378396,-68.8030203
La Esquina Del Frente,grocery_or_supermarket,retail,-32.94080820000001,-68.81245849999999
Molinos Florencia Sa,grocery_or_supermarket,retail,-32.9336193,-68.7903645
palumbo,store,retail,-32.93333730000001,-68.7919679
Logística La Serenísima,grocery_or_supermarket,retail,-32.9340727,-68.7929322
Maderas Dutler,store,retail,-32.9345074,-68.78794409999999
Camiones G,store,retail,-32.933017,-68.792428
El Palacio de las Piedras Lajas,store,retail,-32.932651,-68.7943509
Representaciones Comerciales Abdala,store,retail,-32.93155830000001,-68.8011329
YACMAN'S s.a.,store,retail,-32.93105699999999,-68.80042
Jose Micheli E Hijos SRL,grocery_or_supermarket,retail,-32.931507,-68.7991487
Arturo Yacopini Buses y Camiones,store,retail,-32.931695,-68.79745
Björnsoon Argentina,store,retail,-32.9337066,-68.79921
Mercadito El Gayo,grocery_or_supermarket,retail,-32.9192556,-68.7413304
Bga Salomon,grocery_or_supermarket,retail,-32.9156235,-68.748744
Playa De Estacionamiento MBW,store,retail,-32.9151847,-68.7542905
VIVERO EL PENSAMIENTO,store,retail,-32.921711,-68.755348
DE MI TIERRA,store,retail,-32.921567,-68.75530499999999
"Kiosko ""PORY""",grocery_or_supermarket,retail,-32.9224683,-68.7407356
Fiambres Jesús,grocery_or_supermarket,retail,-32.92232389999999,-68.75683889999999
Mercado Bauti,grocery_or_supermarket,retail,-32.9224787,-68.7569717
"Almacen Frutas Y Verduras ""La Jaqui""",grocery_or_supermarket,retail,-32.9242538,-68.7579221
Farmacia Tunuyan II,health,retail,-32.9216394,-68.7398686
supermecado SORPRESA,grocery_or_supermarket,retail,-32.9214644,-68.7398602
Agencia El Talisman,store,retail,-32.9207934,-68.7403286
Dietética San Cayetano,grocery_or_supermarket,retail,-32.92057,-68.7405213
"Carniceria ""La Cuyana""",store,retail,-32.920672,-68.74039259999999
Great Persian Mendoza,store,retail,-32.924097,-68.74521399999999
Kiosco Almacén Angela,grocery_or_supermarket,retail,-32.9227063,-68.7505511
Pañalera Maggie,store,retail,-32.9201267,-68.7615399
transporte messina,store,retail,-32.9127231,-68.7738203
Atomo,grocery_or_supermarket,retail,-32.9216681,-68.78121349999999
Minimarket LA FAMILIA,grocery_or_supermarket,retail,-32.92531830000001,-68.7830122
Ferreteria Acceso Este,store,retail,-32.92084920000001,-68.7653163
Maderas Am,store,retail,-32.9304316,-68.8045504
Mendoza Gadget,store,retail,-32.9195468,-68.800489
Tresfoquitos,store,retail,-32.922683,-68.792061
Carniceria Santa Alicia / Cancha Los Duendes,grocery_or_supermarket,retail,-32.922441,-68.79159059999999
AG Biju Y Accesorio,grocery_or_supermarket,retail,-32.921083,-68.79126769999999
YAGUAR SA (Sucursal Mendoza),grocery_or_supermarket,retail,-32.9288501,-68.8141429
VALERIO OLIVA s.a.c.i.a.,store,retail,-32.92810499999999,-68.815038
"PetShop & Almacén ""Gauchito""",grocery_or_supermarket,retail,-32.9265681,-68.8010418
PM Automotores,store,retail,-32.925916,-68.794877
Delicias Cuyanas,grocery_or_supermarket,retail,-32.9265481,-68.79445249999999
Carniceria Marito,store,retail,-32.9220036,-68.8013096
ATOMO ELPIDIO GONZALEZ,grocery_or_supermarket,retail,-32.9210591,-68.7913198
Maxiconsumo Mendoza,store,retail,-32.9289745,-68.8109716
AGROLITA,grocery_or_supermarket,retail,-32.92919500000001,-68.811759
Giuffre Maderas,store,retail,-32.9127769,-68.76408250000001
Luis Gonzalez Taller Lavarropas,store,retail,-32.90752520000001,-68.7637084
Diseño Gráfico y Tatuajes,store,retail,-32.91032049999999,-68.7578028
Francisco Fernandez Bajaj Servicio,store,retail,-32.9133083,-68.7611452
Atomo Capilla del Rosario,grocery_or_supermarket,retail,-32.9098589,-68.7609859
PANADERIA NUEVA TUCUMAN,grocery_or_supermarket,retail,-32.90588339999999,-68.75381519999999
Ines Gutierrez,store,retail,-32.9117986,-68.7471925
Verallia Norte,store,retail,-32.9135893,-68.7457877
Mercado Del Usado,store,retail,-32.9103247,-68.7462847
Parripollo El Toto,grocery_or_supermarket,retail,-32.91442420000001,-68.7557673
Distrbuidora Express,grocery_or_supermarket,retail,-32.9067029,-68.7522037
Despensa Martita,grocery_or_supermarket,retail,-32.9118736,-68.7840167
Mini Market Walter,grocery_or_supermarket,retail,-32.9123237,-68.7854869
El árbol de la Vida Dietética,grocery_or_supermarket,retail,-32.9129803,-68.7857731
El Buen Raviol,grocery_or_supermarket,retail,-32.9132785,-68.7859416
Pepino Lo Que Te Gusta Betania,grocery_or_supermarket,retail,-32.9058411,-68.78276799999999
Carnicería Palumbo,store,retail,-32.91351569999999,-68.7861922
Carnes Estancia Argentina,grocery_or_supermarket,retail,-32.9048105,-68.7815815
Libreria Peque,store,retail,-32.9054233,-68.7824171
Mi Mascota (PET - SHOP),store,retail,-32.913404,-68.786273
Distribuidora Herbalife,grocery_or_supermarket,retail,-32.90629,-68.78639799999999
Carrefour Mendoza Guaymallén,grocery_or_supermarket,retail,-32.9082457,-68.78925470000001
Fiambreria Express,grocery_or_supermarket,retail,-32.9091026,-68.7716863
Pelotero Escondite Del Sol,store,retail,-32.9118485,-68.7674305
Trozadero De Pollos,grocery_or_supermarket,retail,-32.9119119,-68.765946
HERBALIFE MENDOZA DISTRIBUIDOR,health,retail,-32.910648,-68.781784
Palumbo Carnes,grocery_or_supermarket,retail,-32.9135033,-68.78632879999999
Minimarket La Esquina,grocery_or_supermarket,retail,-32.9048716,-68.7642803
Atomo Barrio Santa Ana,grocery_or_supermarket,retail,-32.904654,-68.7656758
Frutas y Verduras Laura,store,retail,-32.9057189,-68.78411179999999
ECOPTICA,health,retail,-32.90462489999999,-68.78154590000001
La Estancia - Polleria,grocery_or_supermarket,retail,-32.9052004,-68.7853954
Fs Polarizados,store,retail,-32.90490330000001,-68.7856429
Mas Visión Argentina,health,retail,-32.901688,-68.799317
QUINIELA DE MENDOZA CARLIN,store,retail,-32.9040804,-68.8026853
Adidas Store Plaza Shopping,store,retail,-32.9020553,-68.79767149999999
Heladería Grido,store,retail,-32.9118926,-68.7971859
"Avicola ""Doble Pechuga"" (Polleria)",grocery_or_supermarket,retail,-32.9099861,-68.7940936
Heladería Grido,store,retail,-32.905431,-68.8014429
Dietética y Herboristería LINEA VERDE,grocery_or_supermarket,retail,-32.905002,-68.800279
Esteticista Corporal Anabel Moyano,store,retail,-32.91115540000001,-68.8096113
Manjares de Azcuénaga,grocery_or_supermarket,retail,-32.916528,-68.7989607
Good Life Dietética,grocery_or_supermarket,retail,-32.9152223,-68.7984424
La Veneciana,grocery_or_supermarket,retail,-32.9150983,-68.7983156
Frutas Y Verduras,grocery_or_supermarket,retail,-32.9142345,-68.7978562
"Feria de Sabores, Delicias Caseras",grocery_or_supermarket,retail,-32.9084754,-68.79163199999999
Ke Kiosco,store,retail,-32.90862690000001,-68.79266849999999
Alfredo,store,retail,-32.910275,-68.79208899999999
Punto Crochet,store,retail,-32.91000400000001,-68.791674
GRANJA BENEDETTI,store,retail,-32.90980079999999,-68.79432210000002
INNOVA Craf,store,retail,-32.9102883,-68.8019149
MERCERIA ZIG ZAG,store,retail,-32.90919580000001,-68.79883749999999
FABY SUB AG.38,store,retail,-32.9091099,-68.7990489
DIETETICA_UNIMEV,grocery_or_supermarket,retail,-32.9092863,-68.7972332
Autoservicio los Primos,grocery_or_supermarket,retail,-32.9098164,-68.795901
DESPENSA LOS PRIMOS.,grocery_or_supermarket,retail,-32.9098164,-68.795901
Delicel - Almacén Natural.,health,retail,-32.909910000000004,-68.795517
Verduleria Urkupiña,store,retail,-32.9088906,-68.79756549999999
Guatambú,store,retail,-32.9085508,-68.80044339999999
Verduleria unimev,grocery_or_supermarket,retail,-32.9083758,-68.8004607
alma,store,retail,-32.9113024,-68.79720209999999
Q' Queso !!,store,retail,-32.9112416,-68.79710349999999
Mercadito Cristian,store,retail,-32.9117076,-68.8017062
Carnes Palumbo,grocery_or_supermarket,retail,-32.9104845,-68.79991489999999
INDRA,grocery_or_supermarket,retail,-32.9112198,-68.801724
AGENCIA OFICIAL No. 365 QUINIELA,store,retail,-32.910402,-68.796919
IMPRENTA UNIMEV,store,retail,-32.909719,-68.79719899999999
MDA_DAF,store,retail,-32.91255340000001,-68.7974024
MDF_DAF,store,retail,-32.9124206,-68.7973568
Santería Santinidad,store,retail,-32.9071433,-68.7948755
Turis Comidas,grocery_or_supermarket,retail,-32.9043123,-68.7898539
Empanadas Y Algo Mas,grocery_or_supermarket,retail,-32.9043615,-68.789079
Q´Queso,store,retail,-32.9039199,-68.78945709999999
AZAR,store,retail,-32.907818,-68.78993100000001
VIOMAR CARNES,store,retail,-32.9079974,-68.802163
ESPANTA PAJAROS,store,retail,-32.907882,-68.80223500000001
QBO Celulares,store,retail,-32.9058085,-68.8000869
Pascucci,grocery_or_supermarket,retail,-32.9068458,-68.8001798
Golden Fish,grocery_or_supermarket,retail,-32.9082142,-68.8004543
Minimarket El Abuelo,grocery_or_supermarket,retail,-32.9081399,-68.8006819
Atomo Pedro Vargas,grocery_or_supermarket,retail,-32.90757389999999,-68.802804
El Carretel,store,retail,-32.9074557,-68.8034102
Articulos y Productos de Limpieza,store,retail,-32.9049309,-68.8093387
Rotiseria Verduleria Despensa Doña Mona,grocery_or_supermarket,retail,-32.9052882,-68.8101295
VERDULERÍA BEBIDAS DIFUNTA CORREA,grocery_or_supermarket,retail,-32.9053968,-68.8106646
Alma Llena Metalúrgica,store,retail,-32.9054136,-68.810993
Bella Bella,store,retail,-32.90819620000001,-68.80917149999999
Mil Sabores,grocery_or_supermarket,retail,-32.9086364,-68.8098139
TROZADERO DE CARNES El Torito,store,retail,-32.9066491,-68.8042491
Micaela,store,retail,-32.905612,-68.809856
La Margaríta,store,retail,-32.9059041,-68.8043203
ALMA MORENA,store,retail,-32.908942,-68.811914
EMBALAJES MAG,store,retail,-32.903039,-68.8420929
Indeme Deportes,store,retail,-32.908509,-68.840527
Las Alba,store,retail,-32.89280400000001,-68.85129599999999
herbalife mendoza distribuidor independiente,health,retail,-32.9125633,-68.855143
marfed,store,retail,-32.89604,-68.859464
Luis Optica Trombetta - Mendoza Center,health,retail,-32.8914478,-68.84238359999999
Vea Cencosud,grocery_or_supermarket,retail,-32.916634,-68.85976300000002
Vivero Jardín El Aljibe,store,retail,-32.90364100000001,-68.853298
CUYO PACK Cauchos Especiales DE ARGENOIL S.R.L,store,retail,-32.9281563,-68.82144869999999
Industrias Argenoil,store,retail,-32.928224,-68.821168
ACONCAGUA SERVICIOS,store,retail,-32.940021,-68.839604
Oeste Embotelladora,store,retail,-32.9280616,-68.8171313
Heladería Grido,store,retail,-32.938778,-68.840135
VyS Movistar,store,retail,-32.938933,-68.840227
Makro,grocery_or_supermarket,retail,-32.92697719999999,-68.8304615
Sabores del Tambo,store,retail,-32.93747200000001,-68.827957
Mercado Concentración De Godoy Cruz,grocery_or_supermarket,retail,-32.93425980000001,-68.82581259999999
Steels Aconcagua S.A.,store,retail,-32.931154,-68.825998
Durox Enologïa S.R.L.,store,retail,-32.9331419,-68.81692000000001
Crowie barritas de arroz Distribución Mendoza,grocery_or_supermarket,retail,-32.9426126,-68.8376084
Morales Oleo Hidraulica Service,store,retail,-32.9382554,-68.82685409999999
Carrocerias Marri Colonnese S.R.L.,store,retail,-32.93712980000001,-68.8289463
Policuyo S.A.,store,retail,-32.935793,-68.828031
Viviendas Del Sol,store,retail,-32.93498899999999,-68.832026
Conexiones Mendoza,store,retail,-32.938218,-68.82789559999999
Atomo Supermercado,grocery_or_supermarket,retail,-32.9432513,-68.82111669999999
TROZADERO SARMIENTO,store,retail,-32.9432077,-68.8179152
Trozadero Boom de Carnes,store,retail,-32.94333069999999,-68.8180362
Full Car Alarmas Cierres Aire Acondicionado,store,retail,-32.94418600000001,-68.8134848
Verdulería,grocery_or_supermarket,retail,-32.943409,-68.8195322
DESPENSA AZUL VERDULERIA,store,retail,-32.94422700000001,-68.8199602
Distribuidora Tarazi SA,store,retail,-32.94033170000001,-68.8153328
TROZADERO SARMIENTO,store,retail,-32.9432077,-68.8179152
Grido Helado,store,retail,-32.941486,-68.825345
Xartika,store,retail,-32.94071289999999,-68.8247647
NICOMAX EL SHOPING DE LA MASCOTA,grocery_or_supermarket,retail,-32.9412353,-68.8270725
Lerit Billeteras,store,retail,-32.942766,-68.823314
Verdulería Azul,store,retail,-32.9440328,-68.8216508
"Verdulería Y Frutería ""Los Caballeros De La Fruta""",grocery_or_supermarket,retail,-32.9422812,-68.8223093
Mi mascota shop,store,retail,-32.939658,-68.83420300000002
GALUBECA POLLERIA,store,retail,-32.940084,-68.831623
Agencia De Quiniela 174 El Flaco,store,retail,-32.9406668,-68.82999629999999
Enobo S.A.,store,retail,-32.939996,-68.831096
VERDULERIA L y J,store,retail,-32.939735,-68.8341815
Almacen Bebidas Fiambres Buenas Costumbres,grocery_or_supermarket,retail,-32.942311,-68.833264
Guía Láctea,store,retail,-32.9424441,-68.8316428
TROZADERO Lizardi,store,retail,-32.9404793,-68.8325077
Panaderia Croaissant,grocery_or_supermarket,retail,-32.9403707,-68.8325546
Bajda,store,retail,-32.93783529999999,-68.8129703
"Libreria Y Regaleria ""Mis Pequeñas Cositas""",store,retail,-32.93970300000001,-68.81830099999999
Mh Maquinas Cosechadoras,store,retail,-32.9370903,-68.8126805
Polo Tecnologico. ..Mendosugar,grocery_or_supermarket,retail,-32.9393442,-68.82048139999999
DECK,store,retail,-32.9392519,-68.83089
El Duende,store,retail,-32.939242,-68.834626
Electec Sa,store,retail,-32.93826769999999,-68.8338814
ELECTEC,store,retail,-32.9382598,-68.83396789999999
VEA,grocery_or_supermarket,retail,-32.939038,-68.83479059999999
ACHURERIA EL PROGRESO,store,retail,-32.9389326,-68.8319681
OPTICA VECINAL,health,retail,-32.938614,-68.832522
QUINIELA DE MENDOZA Agencia Oficial 387,store,retail,-32.939099,-68.83389
LA CEREALERA,store,retail,-32.93879,-68.8336609
FRUTAS Y VERDURAS GUSMAN,store,retail,-32.9388609,-68.833814
Camaras Granja Tres Arroyos,store,retail,-32.9334243,-68.8171041
Los 4 Hermanos,grocery_or_supermarket,retail,-32.93457100000001,-68.825137
Alberto,store,retail,-32.934241,-68.8253259
Depósito Mayorista E. Ricci,store,retail,-32.934157,-68.8257199
Paladini,grocery_or_supermarket,retail,-32.9310271,-68.8236565
"Trozadero De Carnes ""Estancia Hereford""",store,retail,-32.93108,-68.8329905
Los Del Sur Autoservicio,grocery_or_supermarket,retail,-32.9310467,-68.8316494
Heladeria Nahuel,store,retail,-32.9313306,-68.8348649
Hugo A Carceller,store,retail,-32.9339341,-68.8354017
Tisana- Almacén Natural,grocery_or_supermarket,retail,-32.9329893,-68.8343427
Nuez Y Jengibre,store,retail,-32.936621,-68.8369548
libreria MI LAPIZ,store,retail,-32.9352174,-68.8328476
Coquets Peluqueria Canina & Pet Shop,store,retail,-32.93419999999999,-68.83156699999999
Las Reses TROZADERO,store,retail,-32.93399,-68.831373
Regalería Las Guapas,store,retail,-32.936687,-68.83485
Vea Cencosud,grocery_or_supermarket,retail,-32.9413017,-68.84843459999999
VIDEO CLUB DEL PARQUE,store,retail,-32.941683,-68.85016499999999
